"SMS_Text","Label"
"""Holaaaa... ¡Despierta..! \Dulce\"""" \""""mañana\"""" \""""bienvenidos\"""" \""""Tú\"""" \""""Disfruta\"""" \""""Este día\"""" \""""con mucha alegría\"""".. \""""GUD MRNG\""""."""""",,,","legitimo"
"ALRITA,,,","legitimo"
"¿Por qué debemos sentarnos y esperar los días de verano para celebrar? Qué visión tan mágica cuando los mundos se visten de blanco. Ooooh que haya nieve.,,,","legitimo"
"¡URGENTE! Tu número de Móvil ha sido premiado con un premio de 2000€ GARANTIZADOS. Llamar al 09058094454 desde teléfono fijo. Reclamo 3030. Válido solo 12 horas,,,","smishing"
"Como van ustedes a ver pelis de su lado.,,,","legitimo"
"""Lo siento, en la reunión te llamaré más tarde"",,,","legitimo"
"No tenías que decirme eso... ahora estoy pensando. Además, detendrá todas tus carreras...","legitimo"
"¡Lo siento! Aún no puedes cancelar la suscripción. El paquete de oferta MOB tiene un plazo mínimo de 54 semanas> vuelva a enviar la solicitud después de la expiración. Responder THEMOB AYUDA 4 más información,,,","smishing"
"Nada... Un poco aburrido también... Entonces no te vas a casa temprano para dormir hoy...","legitimo"
"¿A qué hora debo decirle a mi amigo que esté cerca?","legitimo"
"Sí. eso estará bien. Te amo. Estar a salvo.,,,","legitimo"
"Gracias chikoo..:-) buenas noches :-*,,,","legitimo"
"¿Está xy en tu auto cuando me recoges?","legitimo"
"""Gracias por el tiempo que hemos pasado 2geva, ¡está perfecto! Eres mi bebé y todo lo que quiero es a ti!xxxx"",,,","legitimo"
"""Oye, ¿hay alguna manera de que podamos recoger algo esta noche?""...","legitimo"
"No lo he enviado. Me puede enviar.,,,","legitimo"
"Bien, simplemente estoy sentado.,,,","legitimo"
"Ese es el regalo de Dios para los pájaros, ya que los humanos tenemos algún don natural de Dios...","legitimo"
"¿Vienes hoy a clase?,,,","legitimo"
"He terminado. Solo estudiando en la biblioteca...","legitimo"
"Ok... Disfrutas tus shows...,,,","legitimo"
"Cualquier cosa...,,,","legitimo"
"¿Dónde estaría sin mi bebé? La sola idea me rompe y no quiero volverme loco, pero cada chico necesita a su dama xxxxxxxx...","legitimo"
"¿Qué está haciendo mi querida? durmiendo ah?,,,","legitimo"
"Sí y su amiga lor. Quedo con mi amigo al 730.,,,","legitimo"
"""Sí, tenemos uno preparado para nosotros"",","legitimo"
"""Y deja de preguntarte \wow, ¿alguna vez dejará de llamarme?!\"""" porque te llamaré cuando quiera porque eres MÍO... *risas*"""""",,,","legitimo"
"Jajaja, sí, lo hice ayer. Ya tengo mi chimenea. Ahora es solo otro ícono ahí para mí...","legitimo"
"Oye, ya he reservado la clase de pilates y yoga... Jaja...","legitimo"
"Estás bien. ¿Qué pasa si te comportas así?","legitimo"
"Tienes 1 mensaje nuevo. Por favor llame al 08712400200.,,,","smishing"
"Mi supervisor me encontró uno para sus alumnos. No le he preguntado todavía. Te lo digo después de que le pregunte.,,,","legitimo"
"""Hola. No hay noticias sobre el trabajo, ¡me están haciendo esperar una quinta semana! Sí, estoy listo para recibir algunas lana y comadrejas... Todavía en Exeter, pero llegaré a casa alrededor de las 3.""","legitimo"
"No hay mensaje...no hay respuesta...que pasa?,,,","legitimo"
"Actualmente tenemos un mensaje esperando su colección. Para recoger su mensaje llame al 08718723815.,,,","smishing"
"haz que sean 3! ¡¿Cuatro carajo amor?! incógnita,,,","legitimo"
"Déjalo. Siempre seras ignorante.,,,","legitimo"
"No, pero iré a 2 clases el viernes bastante temprano porque mi hermana tiene papel por la mañana :-),,,","legitimo"
"Dónde estás ? Dijiste que estarías aquí cuando despertara... :-(,,,","legitimo"
"Hola, ahora estoy libre, puedes llamarme.,,,","legitimo"
"Dime quién es por favor :-),,,","legitimo"
"""¡URGENTE! Su teléfono móvil recibió un premio de llamada adicional de �1,500 el 27/6/03. ¡Nuestro último intento es contactarlo! Llame al 08714714011"",,,","smishing"
"""Creo que tendré que dejarlo pasar. Estoy enseñando hasta las doce, luego daré una conferencia a las dos. Maldita sea esta cosa que funciona"".","legitimo"
"Tendría que comprobarlo, pero solo queda como 1 cuenco...","legitimo"
"Sí había muchos dulces,,,","legitimo"
"Lo haría, pero sigo siendo acogedor. Y exhausto por la noche anterior. Nadie fue a la escuela ni al trabajo. Todo esta cerrado.,,,","legitimo"
"Tienes un admirador secreto. REVELA quién piensa que eres tan especial. Llame al 09065174042. Para cancelar su suscripción, responda REVEAL STOP. 1.50 por mensaje registrado. Atención al cliente 07821230901,,,","smishing"
"¡Zumbido! *sonríe* ¿Te zumbé el culo? ¿Zumbir tu pecho? ¿Zumbir tu polla? ¿Dónde guardas tu teléfono? ¿Está encendido el vibrador? ¿Sentiste que temblaba?,,,","legitimo"
"Señor envíe al correo del grupo, compruébelo.,,,","legitimo"
"Estoy haciendo una introducción que cubre las tendencias energéticas, los pros y los contras... Breve descripción de la fusión nuclear y una breve historia del iter n jet tiene aproximadamente 7 y media páginas...","legitimo"
"""\NONE!¡EN NINGUNA PARTE IKNO HACE DESCUENTO!SHITINNIT\"""""""""",,,","legitimo"
"No sabes que me jabo abi.,,,","legitimo"
"""¿Alguna vez has notado que cuando conduces, cualquiera que vaya más lento que tú es un idiota y cualquiera que conduzca más rápido que tú es un maníaco?""","smishing"
"Todavía no lo había hecho... ya sapna tía manege y'day hogidhe...chinnu full débil y swalpa black agidhane...","legitimo"
"""¿Te estás portando bien, cariño? :)"",,,","legitimo"
"""Principalmente deportes... como fútbol, ​​cricket..."",,,","legitimo"
"Mi cabeza está hinchada, oh. Gracias por alegrarme el día,,,","legitimo"
"Deberías hacer una lista en Facebook...","legitimo"
"¡Sary solo necesita a Tim en el bollox y le dolió mucho así que me lo dijo!","legitimo"
"¡Feliz año nuevo princesa!,,,","legitimo"
"""Le enviaré un mensaje a Carlos y te avisaré, espera"",,,","legitimo"
"""No te preocupes, *¡es fácil una vez que tienes los ingredientes!"",,,","legitimo"
"Te amo mi pequeña campanita Pocy lo siento pero te amo...","legitimo"
"""Ok, ¿estás en Castor?""","legitimo"
"Yar lor... Sigue lloviendo sin parar... ¿O quieres ir a otro lado?","legitimo"
"""¡Oferta de Navidad! ¡Lo último de Motorola, SonyEricsson y Nokia y Bluetooth o DVD GRATIS! Minutos dobles y 1000 mensajes de texto en Orange. Llame a MobileUpd8 al 08000839402 o call2optout/4QF2"",,,","smishing"
"¿Qué quieres decir con que casi terminas? ¿Has terminado de dormir? Pero creo que vas a tomar una siesta. Sí, le envío a Liao, así que la recogeré a las 4 a.m.","legitimo"
"""7 maravillas en Mi MUNDO 7º Tú 6º Estilo Ur 5º Ur sonrisa 4º Ur Personalidad 3º Ur Naturaleza 2º Ur SMS y 1º \Ur Encantadora Amistad\""""... buenos días querido"""""",,,","legitimo"
"""¿Esta noche? Sí, estaría dispuesto a eso"",","legitimo"
"¿Qué debo comer en el almuerzo señor?","legitimo"
"""¡Dijo que se rió mucho cuando te volvió a ver! Posiblemente serías la primera persona en morir de NVQ, ¡pero piensa en cuánto podrías hacerlo! "",,","legitimo"
"No hay tiempo de descanso uno... ¿Cómo... salgo y saco mis cosas de �_?,,,","legitimo"
"¡Responda para ganar £100 por semana! ¿Qué deporte profesional practica Tiger Woods? Enviar STOP al 87239 para finalizar el servicio,,,","smishing"
"""Estoy allí y puedo verte, ¿pero tú no puedes verme? ¿Quizás deberías reiniciarlo? He visto el zumbido"",","legitimo"
"Aún tienes el molinillo?,,,","legitimo"
"¡No hay 1 tono POLIFÓNICO en tu mafia cada semana! Simplemente envíe un mensaje de texto con PT2 al 87575. ¡Primer tono GRATIS! Así que envíanos un mensaje de texto ahora y cuéntaselo a tus amigos. 150p/tono. 16 respuesta HL 4info,,,","smishing"
"""El amor no es una decisión, es un sentimiento. Si pudiéramos decidir a quién amar, entonces, la vida sería mucho más sencilla, pero menos mágica"",","legitimo"
"""HOT LIVE FANTASIES llame ahora al 08707509020 Solo 20 peniques por minuto NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 es una llamada con tarifa nacional"",,,","smishing"
"No te vi.:)k:)¿dónde estás ahora?,,,","legitimo"
"Entonces estoy haciendo una lista de compradores.,,,","legitimo"
"""No tengo idea, supongo que lo resolveremos una hora después de que se supone que debemos irnos ya que, como siempre, nadie tiene ningún interés en resolver una mierda antes del último segundo"",","legitimo"
"No estoy del todo seguro de haber entendido ese texto, pero bueno. Ho. ¿Qué fin de semana?,,,","legitimo"
"Lanzaron camisetas Vday y cuando te las pones, tu trasero queda medio desnudo en lugar de esa ropa interior blanca.","legitimo"
"No sé... está viendo una película en la computadora...","legitimo"
"No b4 jueves,,,","legitimo"
"""Oh, entonces tu teléfono me llamó pero se desconectó"",","legitimo"
"Si solo importa cuando subes desde fuera del campus...","legitimo"
"Este mensaje es gratis. ¡Bienvenido al nuevo y mejorado club de Sexo y Dogging! Para darse de baja de este servicio responda STOP. mensajes@150p 18+solo,,,","smishing"
"""Excelente, veré cuales son los planes de riley"",,,","legitimo"
"Te veré en media hora,,,","legitimo"
"""Has ganado boletos para la FINAL DE LA COPA EURO2004 o �800 EN EFECTIVO, para cobrar LLAMA 09058099801 b4190604, POBOX 7876150ppm"",,,","smishing"
"¿eres tú uno de ellos?,,,","legitimo"
"También hola wesley, ¿cómo has estado?","legitimo"
"Ah ya ves. Tienes que estar en la jerga. ¡Te haré saber qué diablos es cuando haya terminado de hacerlo!","legitimo"
"""Préstamo para cualquier propósito �500 - �75,000. Propietarios e inquilinos son bienvenidos. ¿Le han rechazado anteriormente? Aún podemos ayudarlo. Llame gratis al 0800 1956669 o envíe un mensaje de texto con la palabra 'ayuda'"",,,","smishing"
"Update_Now - Alquiler de línea naranja a mitad de precio por 12 meses: 400 minutos...Llame a MobileUpd8 al 08000839402 o call2optout=J5Q,,,","smishing"
"Imagina la vida SIN MÍ... mira... ¿Qué tan rápido me estás buscando? No te preocupes... siempre estoy ahí para molestarte... Buen mediodía... :),,,","legitimo"
"""Hm, buenos días, ¿alguien tiene dolor de cabeza? :-)"",,,","legitimo"
"Sí, no hay problema. Lo de anoche obviamente te está alcanzando... Habla pronto...","legitimo"
"PORNO HARDCORE ILIMITADO GRATIS dirija 2 su teléfono móvil Envíe PORNO al 69200 y obtenga acceso GRATUITO durante 24 horas y luego chrgd@50p por día txt Stop 2exit. Este mensaje es gratis,,,","smishing"
"Podría ir 2 sch. Yar en el salón ahora es muy aburrido.,,,","legitimo"
"Una de las alegrías de la vida es despertarse cada día pensando que en algún lugar alguien se interesó lo suficiente como para enviarle un cálido saludo matutino... -,,,","legitimo"
"No recibí la segunda mitad de ese mensaje...","legitimo"
"¿A qué hora quieres verme más tarde?","legitimo"
"Te agradezco muchísimo todo lo que haces con desinterés. Te quiero mucho.,,,","legitimo"
"Estoy en la película, te llamaré más tarde.,,,","legitimo"
"¿Cómo te atreves a cambiar mi anillo?","legitimo"
"Eres una chica muy, muy, muy mala. O señora.,,,","legitimo"
"Yo también te amo, pero intenta presupuestar mejor tu dinero, cariño. Gary se asustaría conmigo si supiera...","legitimo"
"""¿Qué parte de \no inicies\"""" no entiendes"""""",,,","legitimo"
"Ya terminé mi almuerzo. ¿Ya te despiertas?,,,","legitimo"
"¿Sigues en el juego? ,,,","legitimo"
"Tienes talento pero lo estás desperdiciando.,,,","legitimo"
"¿Cuál es tu récord para una noche? :),,,","legitimo"
"""Además, señor, le envié un correo electrónico sobre cómo iniciar sesión en el portal de pagos de USC. Le enviaré otro mensaje que le explicará cómo están las cosas en casa. Que tenga un excelente fin de semana"".","legitimo"
"Voy a avisarme porque regresa de vacaciones ese día. ya viene. No recibas 2 Envíame un mensaje de texto a mi número. ,,,","legitimo"
"Jokin sólo lar... :-) depende de qué teléfono pueda conseguir mi padre lor...,,,","legitimo"
"""Bien, déjame saber qué pasa"",,,","legitimo"
"Raji... por favor, hazme un favor. Por favor, transmítale mis deseos de cumpleaños a Nimya. Por favor. Hoy es su cumpleaños.,,,","legitimo"
"Porque Darren dice �_ considerando a mah, así que le pregunto �_...,,,","legitimo"
"No me estás molestando pero tienes que confiar en mis respuestas. Por favor,,,","legitimo"
"""Le deseo a usted y a su familia Feliz \X\"""" mas y FELIZ Año Nuevo de antemano.."""""",,,","legitimo"
"Un día un cangrejo corría por la orilla del mar. Las olas vinieron y borraron las huellas del cangrejo. El cangrejo preguntó: siendo mi amigo ¿estás limpiando mis hermosas huellas? Waves respondió: ¡Un zorro estaba siguiendo tus huellas para atraparte! Eso es lo que lo limpié :) La amistad nunca te deja caer :-) GUD nyt..,,","legitimo"
"¿A qué hora quieres que suba?","legitimo"
"¡Esclavaaaave! Dónde estás ? ¿Debo llamarte a mí todo el tiempo ahora? ¿Ya no deseas venir a mí por tu cuenta?...","legitimo"
"Tu factura a las 3 es 33,65, ¡así que no está mal!","legitimo"
"Déjame saber cómo cambia en las próximas 6 horas. Incluso puede ser apéndice pero estás fuera de ese rango de edad. Sin embargo, no es imposible. Así que relájate y avísame en 6 horas...","legitimo"
"""Hola, sí, acabo de salir del baño y necesito peinarme, así que subiré cuando termine, ¿sí?""...","legitimo"
"Entonces, ¿cómo está el clima allí?","legitimo"
"""Ok. Aunque no hay mucho que hacer aquí. H&M el viernes, no puedo esperar. ¡No sé qué diablos voy a hacer durante otras 3 semanas! Conviértete en un vago. ¡Oh, espera, ya lo he hecho!""","legitimo"
"Muere... Ahora tengo el flequillo otra vez...,,,","legitimo"
"Jaja, ellos no saben acerca de mi increíble teléfono. Podría hacer clic en eliminar ahora mismo si quiero...","legitimo"
"De acuerdo,,,","legitimo"
"Por favor, deja este tema...perdón por decir eso...,,,","legitimo"
"Por favor envíame el nombre correcto da.,,,","legitimo"
"¿Qué pasó con nuestra cita?","legitimo"
"Cuestionario de televisión de EASTENDERS. ¿Con qué FLOR se compara DOT? D= VIOLETA E= TULIPÁN F= LIRIO txt D E o F al 84025 AHORA 4 posibilidades 2 GANAR �100 en efectivo WKENT/150P16+,,,","smishing"
"¡La página web no está disponible!,,,","legitimo"
"Ya has dado de baja todos los servicios. ¡Consigue toneladas de chicas o tíos sexys directamente en tu teléfono! vaya a http://gotbabes.co.uk. Sin suscripciones.,,,","smishing"
"K..k...a partir de mañana empezó ah?,,,","legitimo"
"¿De qué estás hablando temprano en la mañana? ¡Es casi mediodía donde estás!","legitimo"
"Bien. Me recuerdas.,,,","legitimo"
"""Hola cariño, soy Jordan, ¿cómo estás? Estoy en casa desde el extranjero y solo, envíame un mensaje de texto si quieres chatear xxSP visionsms.com Texto stop to stopCost 150p 08712400603"",,,","smishing"
"De acuerdo. ¿Cuantos debería comprar?,,,","legitimo"
"""Suena bien, mantenme informado"",,,","legitimo"
"¡Consigue un teléfono móvil nuevo siendo agente de The Mob! ¡Además, muchas más cosas buenas! Para obtener más información, envíe MAT al 87021.,,,","smishing"
"De acuerdo. Entonces abril. No puedo esperar...","legitimo"
"Chico, será mejor que saques tu trasero de aquí rápido...","legitimo"
"¿Quiero reunirnos el sábado? _ ¿semana el sábado?","legitimo"
"Ahora estoy, pero tengo que esperar hasta las 2 para que el autobús me recoja...","legitimo"
"¿Aparte del que te hablé ayer?,,,","legitimo"
"Ok lord... Pero ¿comprar qué?,,,","legitimo"
"Alguien debería ir a andros y robar hielo...","legitimo"
"No lo sé. No le envié mensajes recientemente.,,,","legitimo"
"Llévanos de compras y Mark distraerá a Isaías.=D,,,","legitimo"
"""Mamá, espero que estés pasando un gran día. Que este texto te encuentre bien y lleno de vida. Que tengas un gran día. Abiola"",,,","legitimo"
"No tiene sentido mi pie y mi pene.,,,","legitimo"
"Está bien, pero pensé que tú eras el experto...","legitimo"
"*suspiro profundo* ... Te extraño :-( ... Estoy realmente sorprendido de que aún no hayas ido al net cafe para encontrarme ... ¿No me extrañas?,,,","legitimo"
"S.s:) Creo que el rol es como Sachin. Simplemente de pie. Otros tienen que golpear.,,,","legitimo"
"Que tengas un buen viaje a la India. Y trae la luz a todos, no solo al proyecto sino a todos los que tienen la suerte de verte sonreír. Adiós. Abiola,,,","legitimo"
"""Y muy importante, todo lo que discutimos es solo entre tú y yo.""","legitimo"
"K..k:)¿Qué tal tu proceso de formación?,,,","legitimo"
"Vale, señor. Necesito 2 ir a un payoh 4 un tiempo 2 regresar algo, ¿quieres 2 enviarme allí o qué?","legitimo"
